ID,RID,SEQ,CHOICE,C1,TT1,IMG1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,IMG_YEAR1,IMG_MONTH1,C2,TT2,IMG2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,IMG_YEAR2,IMG_MONTH2,AGE,GENDER,PROVINCE,POSTCODE,POSTCODE_L,MODE,CAT,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,HH_COST,train,test,nontrader_C
497,116,14,1,-75,10,QsK3Ws9OPnmYqx8xkXxmHQa.png,52.72259336,4.66816305,-78.449,2019,3,150,15,GaMtZOINxIDiIMDRTQATNga.png,52.34131744,5.315546969,52.291,2019,5,5,1,6,6075,G,4,4,4,3,8,6,6,4,5,3,2,0,1,0
498,116,15,2,0,15,geoN22uw_YseiLVSLjTKXAb.png,51.81535081,5.848339541,192.523,2019,3,-75,-10,dZUFitcsEJpd0U7stEXC5wb.png,52.35481474,4.905220628,151.872,2019,6,5,1,6,6075,G,4,4,4,3,8,6,6,4,5,3,2,0,1,0
499,85,1,2,75,-5,QOIAErlJncZzyDzxvfguega.png,52.37871914,4.838169085,11.911,2021,8,-150,-10,9iYjaAt0h5Hoj182ur9eFAb.png,52.33488364,5.515040535,161.306,2021,3,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,1,0,0
500,85,2,1,-225,15,HjOCa6lvkViAUxIIiCanvQb.png,52.39832377,4.632894784,244.127,2020,6,0,10,DixHycp8xB3amfv7F_Uagwb.png,52.33521511,4.777924075,219.06,2019,6,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,1,0,0
501,85,3,2,75,15,SYT45vwK9P-sJKZ-xKsRNwa.png,51.85155708,5.810964841,27.942,2019,3,-225,-5,AB8snD4I0Gd0-bHWZuOSYwb.png,51.27092032,5.559316692,254.416,2022,5,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
502,85,4,2,0,0,T_AC3BlDZJmexW-zNMyPzwb.png,51.46716162,5.456694171,239.642,2020,6,-225,5,23kp2iakRpukqG1EnYEomAa.png,52.36756672,4.620732404,-67.371,2021,9,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
503,85,6,2,150,5,Xlt2aQBmClAazJwc71LkTgb.png,51.37360818,5.58981063,161.539,2021,4,-75,-5,6tNNpqdkbgwAooSPOvaP5ga.png,52.64424537,5.002394676,-82.726,2021,9,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,1,0,0
504,85,7,2,150,-5,PzS6JR4eVTop8TwcyKGUYgb.png,52.35274731,4.850335768,267.834,2020,9,0,-10,oWlIkR1xMpEUr6Rhtx1U1wa.png,52.36977106,7.006097774,5.32,2021,9,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,1,0,0
505,85,8,2,150,0,T2kqdqHGkdAVdT4r-zKvMQa.png,52.32676587,4.875557752,87.148,2021,3,225,10,JZqTzabQNZAO9hZJ1EGi7gb.png,52.26689584,4.747931009,238.94,2021,9,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
506,85,9,2,-150,5,uaBgM81BWzo_i7RuJrYYJga.png,53.24957338,6.386149859,-30.074,2021,3,0,-10,cSd13_rMs1vW4S4ZIBW9Dgb.png,52.4988538,6.218432407,188.398,2022,4,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,1,0,0
507,85,10,1,75,5,4cFh7bcws69WKHgfvjEp5wa.png,51.8659892,5.765265359,-85.232,2019,3,150,0,Q0_h5c8aahmeZ8EFQ_gJagb.png,51.52910045,3.606108082,269.12,2022,3,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
508,85,11,2,-150,-5,c92dIo3dvgVQnm9eIqD7iga.png,52.0453423,4.317583141,59.106,2019,5,-225,-10,PYEMgO1xRH7r40KGPIKneQb.png,53.21003901,5.782739114,149.164,2020,8,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
509,85,12,1,75,5,X0h3-XdQ1gcXdJKh0U6FDAa.png,52.12721217,6.251315589,-1.245,2021,3,-75,-5,BS9sMchuDzsbG9V28uGTGga.png,52.2627476,4.711977026,-50.834,2020,7,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
510,85,13,2,225,15,rBlbu9FvLhrc9Em15NX-EQb.png,52.36013311,4.899064928,116.917,2019,6,75,5,mPSz4RB8t38LN5RiLWGVzga.png,53.21643099,6.16446675,86.636,2021,4,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,0,1,0
511,85,14,1,225,0,Tt89FSQuuneib-6VQaHFLAb.png,52.95202129,5.976650927,164.631,2019,4,-75,-10,59E7Vw5dHVKFcpt43ZgvGQa.png,52.35470954,4.810312457,69.76,2021,8,5,1,8,1111,p,1,3,3,4,10,10,8,3,1,2,1,1,0,0
512,106,1,1,-225,-10,F04FAT2dalA0ByYFW7RiDwb.png,51.84752043,4.503304308,182.207,2020,12,0,15,U57tDboNkQxlu1CeWiYeAQb.png,51.64949391,3.997292814,177.341,2022,4,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
513,106,2,2,75,5,uEj-8wIUrxPTXfURm83KZAb.png,52.36044461,4.881409833,154.968,2020,6,225,-5,oVG6Z93vc2ckBhjSMfFQvAb.png,51.84551369,4.92939323,150.88,2019,4,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
514,106,3,2,75,-15,ry4bKuGDcIfmkXTyJ7x7Yga.png,52.3833268,5.249556422,-24.951,2020,7,-225,5,dD27_CWcZWlvgr9LKibx_Ab.png,52.33368342,4.800772786,212.408,2019,6,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
515,106,4,2,0,5,O54Jwm4olBUeaVH2rD1sqQb.png,52.35467697,4.898796396,243.133,2020,11,75,-15,gVKhWjOz5mw16lXVm2QpUwa.png,52.20745322,6.912281446,85.599,2021,8,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
516,106,5,2,225,0,R_uYNlz00yUuPwX_xKxLSgb.png,52.25856724,4.564565079,214.612,2020,7,0,15,oA63CS-nzh5lJQPI8iyKMQb.png,52.30940107,4.956094238,149.228,2020,7,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,1,0,0
517,106,6,1,75,0,b-imEFFLwxsD6qiKj9YQ2Qa.png,51.58720203,4.648045338,-87.871,2021,9,225,-15,x2REHS-oIsfDfLXSIIWH5Qb.png,51.63086882,5.23141485,252.495,2019,3,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,1,0,0
518,106,7,2,-150,-5,VmpCVrN_B2iqEV-fKj9TVwa.png,51.85305111,4.49011807,40.791,2020,12,150,10,yif-tZsiUPrKt9eI6AoEPQa.png,51.04560985,5.810176271,66.31,2021,9,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
519,106,8,1,150,-5,wqKtlSZXL0U5_s4sxL8TvQa.png,52.81512389,6.189385087,-46.803,2021,6,75,5,BWhBC50Iat2Mgxt1S3s7gAa.png,52.36044618,4.88141325,-25.032,2019,7,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,1,0,0
520,106,9,1,-75,-15,Ca3NK1s0X59IXnHvXZHbtga.png,52.34447674,5.302320755,-50.286,2020,6,225,5,pNWpSMS6pU-XZ8-gPzDbHwa.png,51.48326329,3.601308161,17.51,2021,12,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,0,0
521,106,10,2,225,5,FQ8I5ABB9mpydJgH7nueSAa.png,52.74188702,6.064557742,-10.393,2021,8,-75,-10,TG_mAIrutCDw1KghagRKMwa.png,52.22052976,6.887465951,77.695,2020,11,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
522,106,11,2,75,5,9yYytwHwNw8c-EgmmEbUVAb.png,51.43628646,5.515393243,96.04,2022,4,150,10,Wmq5BgwDFJh91Ipil-CxdAa.png,52.37853167,5.214082085,-73.516,2020,6,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,1,0,0
523,106,13,1,75,-15,KE1xBKXBGnZVXP1aKWyheQb.png,52.20848696,6.961039759,243.031,2021,3,-225,0,vzxOe3s7waWaEsFjQWoQNQb.png,52.3554118,4.749811571,209.635,2021,11,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,0,1,0
524,106,14,2,150,10,vgMqh3NofljlvI_gg3C40Qa.png,52.36187435,4.86804452,64.703,2020,12,-225,5,yES_P0SffW5Ozlo3Q9XS9Qa.png,52.345401,4.801506301,2.522,2019,5,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,1,0,0
525,106,15,1,150,10,aqGC3XpC9yRUr0_Rh7V6Fwb.png,51.77715872,5.013069153,225.481,2021,7,75,5,x4b2TSmQBvJZAF6bHHarkwb.png,52.30983464,4.632691677,220.209,2020,6,6,1,7,5314,A,3,5,5,4,7,5,5,5,4,2,1,1,0,0
526,97,1,2,150,15,ZkLINo0hK1MEfs01JEWRyAb.png,52.21325598,6.861484386,167.053,2021,9,225,10,T5rnqcFtfPnM7gvCP832ngb.png,51.49599996,5.397785754,252.747,2022,5,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
527,97,2,2,-225,15,Ufnz7j-b5OHPsFHC0rBMFQb.png,52.66671302,4.70585499,246.819,2020,8,0,10,nsRCSRDktn3iA1rPwyIEegb.png,51.287005,5.32359895,174.983,2021,4,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
528,97,3,1,-225,5,_NsD2-8qUsYhMwsqiSaV9gb.png,52.7032909,6.543675852,185.073,2021,8,225,0,0jB_vIC0rlB2TQbg2UavZwa.png,52.21380985,6.898807036,8.889,2021,11,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
529,97,4,1,225,15,SWUQydwp1m3k6MWpYG9hiQa.png,50.84163103,5.889559099,-27.275,2021,6,0,-5,cOe__yOzkEe0HdJgCi91dAb.png,52.01057564,5.432811423,212.026,2021,9,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
530,97,5,2,75,10,Ok48Vu9qcIw9nJSG9iihcga.png,51.87674469,5.714289677,23.643,2019,3,150,-5,jPSrXprcQCXP30YzaVfk-Qa.png,51.4977366,5.378471286,58.017,2022,4,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
531,97,6,1,0,15,3zoXFLCtbASVgEuLssWDEwb.png,52.34381296,5.322941451,141.904,2020,7,-225,-5,L-6A3SQiCOg5GD27OvgZ9Qa.png,51.8663581,5.851707159,-9.232,2021,8,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,0,0,0
532,97,7,1,-225,-10,jKHg7NKb7xzlzAJ-wsGNBgb.png,52.35768514,4.896753042,183.812,2021,9,0,-5,kOsBlzcAxZXagtBRJMD5VAb.png,51.84386568,4.490213917,234.383,2020,11,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
533,97,8,1,75,-10,DQZIsP4dabHYFC9_OD1H9Qb.png,52.33523666,5.517035821,161.945,2021,3,-225,10,OxPrdZMjBo1aqEFxPXkEjQa.png,51.95525927,6.030355432,29.353,2021,4,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
534,97,9,1,-75,-5,hUo3yoQldPqmyQa5uCcbnAb.png,51.82581965,4.197975451,216.326,2022,5,75,15,jwAg_1uifbYoDPwc8sMNvgb.png,52.93793854,6.009081597,164.923,2022,4,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
535,97,10,1,-225,5,-CyC48ETiQPwpRcBCfxPeQa.png,51.44959152,5.460163413,35.776,2020,7,-150,10,S01-JcjMRP375jNsd7SfrAa.png,51.17763906,6.017863248,-29.446,2021,8,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
536,97,11,2,225,-5,nM3ozrjulPYi26Mj2tcpKAa.png,52.32522145,4.965536927,58.962,2020,7,-150,5,SmGMHpXMpD1T7OsbjtwmiQb.png,52.21281914,4.504153767,145.529,2020,7,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
537,97,12,2,75,0,VdjXxxJUK6kZ1_ZNx0LTIga.png,52.31964844,4.978848765,-62.065,2020,7,-225,5,cCP02Gtp-3vf9FEzYXJp_wa.png,52.93886811,6.606551477,-28.793,2022,5,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
538,97,13,1,-150,15,Vqqai2yjv0FCckBEgNrxYwb.png,52.71092376,5.272989893,226.154,2020,10,150,0,AaWebogrDH5qoPQ4W9EfxQb.png,51.25884322,5.703613597,241.917,2022,4,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
539,97,14,2,0,15,xKHhBjclllp3CgCgwyOsYga.png,52.5317963,6.309211836,22.115,2022,3,-75,-5,U5h21ZZvpIrh2MsBNVMupgb.png,52.78806527,6.119094811,191.382,2019,4,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
540,97,15,1,-75,10,ujHJkEgZWqUqk4ESoBKkNQb.png,51.42714575,5.500004594,219.188,2021,9,-150,15,jzqvpohHmclEGnjmpOlXMAb.png,52.32069837,5.05861188,136.885,2021,3,4,1,11,2711,P,2,3,3,5,8,5,3,3,4,3,2,1,0,0
541,107,1,2,-75,0,N3ncp9hZ4n3Bea-PjfP0QAb.png,52.95861283,4.757132823,179.638,2020,11,75,15,CKbO-ji5vihCIlf7OkZAcAb.png,52.31588269,4.95665116,140.469,2021,4,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,0,1,0
542,107,2,1,-150,15,wIXmX9JEjWkNOYVoYvgRFAb.png,52.21615604,6.870240772,263.652,2021,11,225,0,1Fx-QuADel6sblWdKBxUkAa.png,51.01389444,5.833741495,51.793,2021,8,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
543,107,3,1,-75,0,P6cJjZRfeCGBnkXrzhPvJgb.png,52.96707043,5.95223533,162.201,2021,9,225,10,ofhzu8fETj73JBrqnZUucgb.png,52.71266575,5.266491701,265.184,2020,10,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,0,1,0
544,107,4,2,-225,5,H9HYp3NtTZ4CU7WsuZ5scgb.png,52.30335112,4.67295641,170.687,2020,7,-150,-5,LxnKel_MZpK7OUe16fr2ega.png,52.26573134,4.608244405,42.654,2019,5,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
545,107,5,1,0,10,NzTUsodonxIW9aDoc4LD8wa.png,52.40768148,5.299636247,54.193,2020,6,75,0,brfU3hevN7QoMJNJrd3nYga.png,52.37909358,4.811757996,18.665,2019,7,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
546,107,6,2,225,5,O2fOl9viuzws77qCWtEs-Ab.png,52.30813361,4.956071616,149.457,2021,9,-150,-5,4pfnuxZtXpA5RdssV_5p9Aa.png,51.48149168,3.64227792,-43.538,2021,11,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
547,107,7,1,225,-5,nhe65eyYK0iMexfhQvYXkQa.png,52.35649687,5.989611181,89.97,2022,3,-150,0,u-DtLjThHebnh2l16UleVga.png,52.62511785,6.040069942,72.825,2020,8,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
548,107,8,2,150,5,Ck8BQpQ_yT75Zf8_gMrXIAa.png,52.0012557,6.120890423,84.354,2021,4,225,0,aqP5K-C2LdxZiNKLvsuHjAb.png,52.72868503,4.961195784,251.6,2019,3,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
549,107,9,1,225,15,b29mzAI1hOJE7Jq325Onzga.png,51.20725542,6.006977148,57.639,2020,9,75,0,o8ePdQIwzX6y7o0i4UmBOQb.png,52.3809078,4.855709409,221.32,2020,6,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
550,107,10,2,150,5,cZBI0ohrlMcrAvBgd0bZUAb.png,52.20942772,6.872406188,251.571,2022,3,0,10,IZT7zXRgx2rq76h2zmIeiAb.png,52.43461426,5.000153632,148.419,2021,7,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
551,107,11,1,225,-5,hVlkyLaf8yxdwPWMwVnzaAb.png,53.19103157,5.788157139,221.767,2020,7,150,0,6NxaOQXOBwJKpHQTnI5Eogb.png,52.31043912,4.960474257,239.832,2020,7,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
552,107,12,2,75,10,tzlwnUZBxbreDqg3zJ1p6Aa.png,51.18893408,5.986663117,-12.703,2021,6,-150,-5,zj5TDpJQTZMQ8PUaYeDu9gb.png,51.24447588,5.666650624,142.023,2019,4,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
553,107,13,1,75,10,fTxSPVIu3rj13fTE5Ulb-Qb.png,51.8359389,5.893370609,194.02,2021,8,-150,-5,ixt4ifK05r_9M-rxbb4UqQb.png,52.36857042,4.868048933,249.837,2021,3,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,1,0,0
554,107,14,1,0,0,MeXM0j99XewBzXs5oFNMFgb.png,51.48726752,5.464473466,191.168,2020,9,-75,-5,6KIEi-C4dOGB6xWT_ZpRNgb.png,51.66327911,4.095182798,202.926,2022,4,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,0,0,0
555,107,15,1,75,0,Jqc0wrtzfrqDc5R4OFWhHwb.png,51.63917259,5.229750902,219.509,2019,3,0,15,npQVs4hRC5E9rwSAZleuGAa.png,51.54725966,4.947007974,80.188,2019,4,5,2,11,2761,P,4,2,2,6,9,6,7,4,3,3,3,0,1,0
556,100,1,2,0,0,k7arXWTkeVz2yqJcK8spqAb.png,50.97662004,5.816721333,228.752,2020,9,-225,5,ocMK44BALGiWFs46d3JS5ga.png,52.35474949,4.677192493,-87.79,2020,7,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
557,100,2,2,0,15,GEKq3rlPOA9nYelPekPStwb.png,52.19205736,6.869053163,189.701,2022,5,-75,10,8nkS9NqMDYNRnzYk3e9huAa.png,52.15131054,6.400375992,-25.364,2022,5,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
558,100,3,1,-75,0,wXuoBn8owbrZflu8t-4HFgb.png,52.38009919,4.549748996,158.522,2020,7,225,10,Fpskm_cRjxhTBzjuqJ_2Xgb.png,51.84133024,4.161661439,120.653,2021,6,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
559,100,4,1,-75,15,pVdTJCM2v0Zq2wlw_uPpvQb.png,52.19109386,6.902119154,238.164,2021,8,75,5,KDezW3zQmyTUXEvjbV2IHgb.png,52.39913856,5.27223907,232.496,2020,6,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
560,100,5,2,225,5,fAUhG3Jmf4q1yB87UlwYuAb.png,51.51025485,3.616185412,122.357,2021,11,150,-5,WvZz1g592JagpDr_D62zoQb.png,51.31875277,5.659080364,152.038,2022,4,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
561,100,6,1,-225,0,CtZJDNlqKs3CHCPreiuuzwb.png,52.34116012,4.907118335,257.065,2019,3,-75,10,9amkbSrDkDc1ieeIhSVWrgb.png,52.34619853,4.931538139,226.864,2020,6,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
562,100,7,1,-225,15,Itunq-zn_5OChOhfM2pksQb.png,52.20974692,6.973480415,222.087,2019,4,-75,-5,ftM9m_eXGDDEKPs6FUCavQa.png,51.64923325,3.995119234,-37.068,2022,4,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
563,100,8,1,-225,0,6I614wiOJfLpgXEKXZoCdga.png,52.38390749,4.757402484,-2.232,2022,6,75,5,fJyHsXWoZP0DpJ6nW5zxMwb.png,52.28708521,4.661139386,130.422,2021,12,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
564,100,9,1,-75,15,La4P_g-72V7EtqrdyWyhYAb.png,52.36206109,4.943113215,165.953,2019,7,0,-5,Ei6-LdRH3KhUkG5vL2hfVAa.png,52.36793252,4.905751743,28.239,2021,3,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
565,100,10,1,-150,15,-oukHnehoODK6w9_n-n3KAa.png,52.21965849,6.911832637,76.599,2021,11,225,0,R-RPXsXtbnlfqrcVn-b9VAa.png,52.31471108,4.956621822,59.015,2020,7,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
566,100,11,2,225,-5,f60CANbJDcKjcEXei-_5oAb.png,52.42665473,4.907265165,186.829,2020,6,150,10,avzii4DHneqZnaYnL5NOswb.png,52.31510112,4.951779081,149.164,2021,9,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
567,100,12,1,-75,0,b5bAOUKvYY32MSxzjMtoxga.png,52.4115134,4.651105071,82.614,2021,4,75,10,-bx5L9yw1wRtl3oVTJm4YQa.png,52.46221439,4.621437308,-73.591,2021,7,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
568,100,13,2,0,15,cbZAhk2YST3fQGglqfixXQb.png,52.20069766,6.202111255,158.498,2021,3,-225,-5,ZKuI-T4eMu4YQgnwv13AvAa.png,51.4976084,5.380634572,59.809,2022,4,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
569,100,14,1,0,0,7CxXnyOuJI6rnIt7tNugNAa.png,51.87019554,4.797354213,-26.583,2019,3,150,5,qH9LQCPeDCVly0T-OKdcGAa.png,51.5144622,5.363916882,-60.491,2019,3,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
570,100,15,1,-150,0,vnw_XEj_sM3ALHn-IQSU9wb.png,51.81415501,5.829223773,135.454,2021,8,75,5,zk1sEDvx-iIFEoWCokPZhga.png,52.66706508,4.686186152,0.338,2022,3,6,2,6,6228,J,4,2,2,5,6,10,1,4,3,2,2,1,0,1
571,94,1,1,-75,-5,asJTVGAEx_DoDy0km5rjbAb.png,51.99622177,5.958864087,165.827,2021,3,0,0,Zz57VE3Mi656U23LRd6s0wa.png,52.65983019,4.699123389,-4.655,2020,9,2,1,11,3027,a,4,2,2,6,8,6,6,4,1,1,1,1,0,0
572,94,3,2,225,-5,AKVuptXx4m1cUGgPFqE-yga.png,52.38885767,4.88259567,9.835,2020,6,-225,15,bn_NwcrpuzJr4SnydeFuggb.png,52.37844329,5.218566206,103.677,2020,6,2,1,11,3027,a,4,2,2,6,8,6,6,4,1,1,1,1,0,0
573,94,4,2,75,15,v7sFW2gIgFeH1NNYLAFBOga.png,51.73345272,4.972038296,-16.405,2019,4,-225,0,yfS6kOrVowPby55u2L4xSgb.png,52.22750832,6.89818349,175.737,2022,5,2,1,11,3027,a,4,2,2,6,8,6,6,4,1,1,1,1,0,0
574,94,5,2,-150,5,FewPzjF9w5_kPLCgigPSuAb.png,52.40409366,5.288334839,232.787,2022,5,150,15,vgjccs5qr0km5sYDNP-45ga.png,52.34789269,4.904693914,76.013,2019,6,2,1,11,3027,a,4,2,2,6,8,6,6,4,1,1,1,1,0,0
575,94,6,2,75,15,jDrtGsduWndnmPl6nNFtHwa.png,51.93642372,6.031668639,34.987,2021,9,0,0,J6GLRgX87dZXha7AxfVJBga.png,52.22708687,6.893568661,13.395,2020,12,2,1,11,3027,a,4,2,2,6,8,6,6,4,1,1,1,1,0,0
576,94,7,1,150,0,7pYrdu2Kx7ZVicsGykblawb.png,52.79165157,6.724021501,142.883,2019,4,225,-5,VCyhQ1Lrt3IqPqQaaNM_7ga.png,51.48099629,5.429397449,-1.82,2022,5,2,1,11,3027,a,4,2,2,6,8,6,6,4,1,1,1,1,0,0
