ID,RID,CHOICE,N_TASKS,train,test,C1,TT1,IMG1,IMG_YEAR1,IMG_MONTH1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,C2,TT2,IMG2,IMG_YEAR2,IMG_MONTH2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,AGE,GENDER,MODE,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,REGION
3254,567,1,15,0,1,75,5,wqM3bB-9gY05vz3M919YZwb.png,2021,8,52.37374183,4.811492935,187.86,225,0,N2F9mo6zsIiMoSCI5mg28ga.png,2020,7,52.4348278,4.664529836,29.095,6,1,1,2,3,8,7,6,5,1,2,West
3255,567,1,15,0,1,-150,15,ByDlOg5LS4FZ8dTOxDtxyQb.png,2019,4,52.38521982,4.918026346,136.836,150,0,9tV0N42n7LHf-xaBxDj2zQa.png,2020,11,52.33062795,4.934647838,89.187,6,1,1,2,3,8,7,6,5,1,2,West
3256,569,1,15,1,0,0,0,xJW9uY4D0N48NSRH5HJsvAb.png,2022,5,52.40687811,5.288740494,232.315,-75,-5,zwxG1SC64UGCyALXxJFvBQa.png,2021,11,52.38323101,4.803103084,85.716,3,1,4,3,6,9,9,9,4,2,1,West
3257,569,1,15,1,0,75,0,ds9fKnBeI8MgPiDfyNSJQwa.png,2022,2,52.30236351,4.964724902,59.477,225,10,-hCrOD2eXVxEUPdL4Lqj1gb.png,2021,3,51.48734743,3.602750776,107.276,3,1,4,3,6,9,9,9,4,2,1,West
3258,569,1,15,1,0,-75,10,NJwGiAdORuFjNNziDzub6ga.png,2020,8,52.30878269,5.618633786,-7.988,225,-10,Eu7dPE4piQKBspQMpWP82ga.png,2019,3,52.62513961,6.040052488,72.825,3,1,4,3,6,9,9,9,4,2,1,West
3259,569,1,15,1,0,-150,5,I3UjaYToqM07GdnlBu1pYwa.png,2019,4,52.00844849,5.673832713,77.951,150,-5,2L8HFOWEkTPXhGzEehJisQa.png,2021,9,51.92211899,6.357823627,79.36,3,1,4,3,6,9,9,9,4,2,1,West
3260,569,2,15,1,0,150,5,3CLbfn0RoY-2WSXQdd_gvQa.png,2021,9,51.53576096,4.62602563,75.436,-75,-10,MlN-TY2YULUfvLvMaIqV7wa.png,2019,6,52.39984773,4.940491379,-59.128,3,1,4,3,6,9,9,9,4,2,1,West
3261,569,2,15,1,0,75,15,lsYHmyGKQto9SAaSB7mPNga.png,2022,3,52.21057547,6.857197459,-19.1,-150,-5,bQvDZl8bUCbVGkXUprBajQa.png,2021,4,52.4568317,5.034513278,-53.9,3,1,4,3,6,9,9,9,4,2,1,West
3262,569,1,15,1,0,75,10,vP7aCJNUcEHqEOYz2ATkBwb.png,2020,8,53.20733066,5.836483911,182.637,150,15,CtfzimgODzVpOVlz0R3stwa.png,2022,5,52.31019129,4.984898844,60.134,3,1,4,3,6,9,9,9,4,2,1,West
3263,569,1,15,1,0,-75,-10,1_KvkFLyKyp3x67oJ_IL5wb.png,2021,8,51.1973801,6.025865054,193.961,150,15,XUAw_YFdpPKVsJG5qGFcKQb.png,2019,4,51.24685061,5.690041985,153.18,3,1,4,3,6,9,9,9,4,2,1,West
3264,569,1,15,1,0,-75,0,FKycUhkrzwYTXctvBthJqAb.png,2019,3,51.85785363,5.868775103,148.282,150,15,wYiIUe9ct5hpnacsxvY09Qa.png,2021,3,52.38052591,4.891034474,23.194,3,1,4,3,6,9,9,9,4,2,1,West
3265,569,1,15,1,0,0,5,iL-ZrNkB-tFHEeahWffPPwa.png,2020,10,52.71645037,5.278233987,-1.67,75,10,PvGaV-1h9z9PrsiX6q9kVgb.png,2020,9,50.96972086,5.830736894,121.69,3,1,4,3,6,9,9,9,4,2,1,West
3266,569,1,15,1,0,0,-10,cS2pRSNjqrQdKhEa31Dr4Aa.png,2021,9,51.64457821,5.273164371,4.348,150,5,umoxwwIR48glY47dYmKL_Qa.png,2019,5,50.78145661,5.855640632,89.554,3,1,4,3,6,9,9,9,4,2,1,West
3267,569,2,15,1,0,75,5,4-S_JJMuwiDMWfckGBeKPQb.png,2020,6,51.46292073,5.463066673,233.126,-75,-5,a41NUhz-jxa1zdhm2yOWkwa.png,2021,9,50.98333885,5.823244167,-36.577,3,1,4,3,6,9,9,9,4,2,1,West
3268,569,2,15,1,0,150,0,Szb9Z15NZ0NrCvgOckkivAa.png,2021,3,51.49261635,3.592080097,58.56,225,-5,YHyFjr65pnKIwG9QMiBskAa.png,2021,11,52.21689199,6.915941157,69.618,3,1,4,3,6,9,9,9,4,2,1,West
3269,569,1,15,1,0,-150,10,Ma3GZ_75nn7Kd5inCk-LVAa.png,2020,6,52.3715641,4.85986337,3.834,150,5,PiI9DLK8_U9CUwZ16kMtXgb.png,2020,6,51.48689211,5.42522314,150.809,3,1,4,3,6,9,9,9,4,2,1,West
3270,569,1,15,1,0,-75,-5,ey-_3ZEKIZjPN1Rt55xV6Qa.png,2022,1,52.25857856,4.551025077,-39.672,225,0,YVKamPYIWwDTCFWtm4oMGwb.png,2019,4,51.7359706,4.983108886,188.814,3,1,4,3,6,9,9,9,4,2,1,West
3272,572,2,14,1,0,0,10,6QZDKIsGo7f_1pyezJ8jUQa.png,2022,4,51.27745771,5.568589919,89.326,225,-5,_v58kPHiSAwHR7jk3wr2Uwa.png,2022,5,51.43918306,5.504840509,80.052,3,2,1,2,6,10,10,10,4,5,3,South
3273,572,2,14,1,0,-150,15,ldPD4UITuyrLyU9iMlDrMAb.png,2022,4,52.23281102,6.889248109,192.634,225,-5,qY3D2CNg-YnpIwLWHbJeKga.png,2022,5,51.50988772,5.383545301,-21.223,3,2,1,2,6,10,10,10,4,5,3,South
3274,572,1,14,0,1,-150,5,tHr7h7XMHyABgaWOfXqGwQa.png,2019,3,52.29892024,5.976869724,-40.245,150,-5,_t2yDeL3K5Y8ADl02CqGyQb.png,2020,8,52.34445875,5.53145479,222.882,3,2,1,2,6,10,10,10,4,5,3,South
3275,572,1,14,0,1,-75,5,Bt0xaNHAb_iB_7sGTId6swb.png,2021,6,52.79807229,6.091743659,223.074,0,-5,SYTCYBF-21vrIkEPavUNOwa.png,2019,6,52.35828531,4.925437366,-27.439,3,2,1,2,6,10,10,10,4,5,3,South
3276,572,1,14,0,1,-150,5,Dys_CTpiateg5-MjjpV9UQb.png,2021,8,52.64065332,6.063880034,259.719,150,15,MDwC8Hru6RnRV6eP6vCGTAa.png,2019,3,52.68333537,5.017059516,71.307,3,2,1,2,6,10,10,10,4,5,3,South
3277,572,1,14,0,1,0,0,NoYc6PfQ9zvzM3wrMPiNaQa.png,2021,3,52.22109831,6.927391673,-67.933,75,10,eH8QzLcavNcTuIzvhd-W2ga.png,2021,8,52.64366833,6.07430256,-16.187,3,2,1,2,6,10,10,10,4,5,3,South
3278,572,1,14,0,1,-150,10,pa_tPN1PO_X86VNvLrQX4Qa.png,2021,8,51.70981956,4.871220926,-37.985,-225,15,2RjTpgipgFlP3XeeuYHDDgb.png,2021,6,51.84260509,4.162260321,96.429,3,2,1,2,6,10,10,10,4,5,3,South
3279,572,1,14,0,1,-150,-5,i7WL7OkHAK8qMiBc9enA9Ab.png,2019,4,52.35511385,5.991604723,245.248,-225,15,a-05cMxx0nV7VuIuTUJPmga.png,2020,9,50.96938196,5.843617298,-59.338,3,2,1,2,6,10,10,10,4,5,3,South
3280,572,2,14,0,1,150,-5,DKaLtKC6KaA1V7dWJarnjwb.png,2020,10,52.23011766,5.198559332,266.425,0,0,r5KQ-lEoxnshjS08GJqWXwb.png,2019,3,51.90915246,4.406160327,238.076,3,2,1,2,6,10,10,10,4,5,3,South
3281,572,1,14,1,0,150,5,OXCO5iOKsR2FpAwS_-6GOAb.png,2021,12,52.26256716,4.642085063,212.741,225,15,UNbBv-c-L9H5IqyEqpQOTgb.png,2022,3,52.86156058,6.378185991,132.584,3,2,1,2,6,10,10,10,4,5,3,South
3282,572,2,14,1,0,-150,15,O5xyHB6HYc9bH5ni5epp3gb.png,2020,6,52.36140093,4.90129942,159.774,-225,0,h-wut9a0LTqq-a0acNd0Hgb.png,2021,7,52.74529974,6.077176479,100.911,3,2,1,2,6,10,10,10,4,5,3,South
3283,572,1,14,1,0,0,5,UfL34RvzAqeKMAzadpbsJgb.png,2020,7,52.32119546,4.96788914,240.04,150,15,gFuzzyWcdSDI4zw62A1_iwa.png,2019,6,52.36375785,4.936570895,-2.648,3,2,1,2,6,10,10,10,4,5,3,South
3284,572,1,14,1,0,-150,0,M3pN-KPZN8UbLMvJT_UmPgb.png,2021,4,52.15337886,6.422190876,127.199,-225,5,Y_cQpgcg-VfXzvzqurPeKQa.png,2021,12,51.90342732,4.406108921,-53.057,3,2,1,2,6,10,10,10,4,5,3,South
3285,572,1,14,0,1,-75,5,esEgtlfXPFTPi1-XWbTyzAb.png,2019,4,51.54534979,4.614552354,126.526,150,10,hotLDg_ok4v5Lr8mxLALDwb.png,2019,4,52.71258885,6.470570473,97.83,3,2,1,2,6,10,10,10,4,5,3,South
3286,576,1,15,1,0,-225,5,9eCxXugW8diXNA8zjKFOzga.png,2019,4,52.20963708,6.960761765,-82.523,-75,0,JFqGSwYfhsfpR4SLfxGezQb.png,2020,9,52.36206209,4.943112583,165.953,4,2,1,2,5,4,10,10,1,2,1,West
3287,576,1,15,1,0,75,15,n4gsmh4SaDZU5PoCI2bXSwb.png,2019,7,52.45238558,4.908347012,254.182,225,-5,vlgfyBpNSqRC8IM3l_qyfga.png,2022,3,52.69257487,6.076621097,-16.256,4,2,1,2,5,4,10,10,1,2,1,West
3288,576,2,15,1,0,225,15,ItRGXPsnhUjGZriM-wgSiQa.png,2021,7,52.6800884,6.00415989,17.507,-75,5,1tdsbO5h85Zh5zybx5o9QQb.png,2021,3,52.39167628,5.303016106,152.986,4,2,1,2,5,4,10,10,1,2,1,West
3289,576,1,15,1,0,-75,0,_Bc7gOccfcwRoUx7wPxAxwa.png,2021,6,51.81865605,4.958365657,23.514,225,15,wcrK330qNEgxC_DfSJl6_ga.png,2019,6,52.30946335,5.026911538,75.71,4,2,1,2,5,4,10,10,1,2,1,West
3290,576,1,15,1,0,-150,5,uMdpODgPLwGKurU5_zvZdwb.png,2020,12,52.21910074,6.964817324,99.301,225,-5,VLS0gsfNgRwITGQyclaU6Qb.png,2021,3,52.38466298,4.884651271,129.826,4,2,1,2,5,4,10,10,1,2,1,West
3291,576,2,15,1,0,0,5,8zT-8BV-Hyb8GeD3uNJA3Qb.png,2021,3,51.43762126,5.451007765,250.29,-225,10,5yX4ybFhMLENKPjhsNr8Lwa.png,2019,6,52.36063533,4.863776595,-23.809,4,2,1,2,5,4,10,10,1,2,1,West
3292,576,2,15,1,0,150,5,WogHNP4J9yH7Jl3Ro9DZrAa.png,2021,6,52.78382063,6.106203354,72.218,-225,-5,AT-1wtfrhF4_vRzJ3cFpkga.png,2020,8,51.18160875,5.958234231,-24.016,4,2,1,2,5,4,10,10,1,2,1,West
3293,576,2,15,1,0,150,-5,6lFxrsrJ7AeVdB-DBn5scgb.png,2019,4,52.41389013,4.920800882,124.558,75,0,Mp5AGbI3LjBBP3O6tmPVJQa.png,2022,4,52.77906751,6.236473338,89.873,4,2,1,2,5,4,10,10,1,2,1,West
3294,576,2,15,1,0,-225,15,u2cE4I_paUSZuUwGHtRS0Qb.png,2019,5,53.01811833,6.737810939,243.758,0,-5,dqxM4QvrFCK4tjefbdKx6Qb.png,2019,9,50.76627857,5.863351626,141.554,4,2,1,2,5,4,10,10,1,2,1,West
3295,576,1,15,1,0,-150,10,KqI4DNmtCM60ogsRBVEUPAb.png,2021,12,51.49941465,3.607609588,230.767,0,15,BpiBIIXwC0RSpetob5Q_nwb.png,2021,3,52.33883412,5.304979727,128.76,4,2,1,2,5,4,10,10,1,2,1,West
3296,576,1,15,1,0,-75,0,HpKKDGO3JBCiEYVsgZtb8Ab.png,2021,8,52.8477767,6.339029589,204.764,75,10,mmPkFgK_dRmafXXggz-UdQa.png,2021,9,53.15022011,5.803603623,-16.249,4,2,1,2,5,4,10,10,1,2,1,West
3297,576,2,15,1,0,225,5,3va0meetG_Gslq2FfJ7tqwa.png,2020,12,51.85300825,4.531797669,0.935,-225,15,J_IlplJ8Swgpt4B9xMt7ZQa.png,2021,8,53.07539618,6.86059956,-68.327,4,2,1,2,5,4,10,10,1,2,1,West
3298,576,2,15,1,0,150,0,90I0CECdwZAZPyJCQzLjxga.png,2021,8,51.47032378,5.504303965,-35.703,-75,-5,dRh3fDvMyJcezAE1I8OdxAa.png,2019,6,52.37717101,4.851110706,-20.221,4,2,1,2,5,4,10,10,1,2,1,West
3299,576,1,15,1,0,75,10,BeOCOAW1dct7Qy3D3o17hQb.png,2021,4,51.31800895,5.618020373,203.199,225,0,uRWDtBxa3ZEQuCDOlthkNwb.png,2021,12,51.50359891,3.592622525,173.334,4,2,1,2,5,4,10,10,1,2,1,West
3300,576,2,15,1,0,150,-5,SREpMo1cZFB2pESdIhbLDQa.png,2021,5,51.25336563,5.698950706,87.894,75,0,jeTMunG0GEVnmovLbdHhLAb.png,2021,9,52.31434308,4.974118311,149.366,4,2,1,2,5,4,10,10,1,2,1,West
3301,571,1,15,1,0,-75,0,TnfYjRHqMCJ1sgwojXB4Igb.png,2021,5,51.34728741,5.547691249,215.665,0,5,OmENZx1cj9Fo_h8U27pWNgb.png,2022,3,52.19078263,6.882368512,190.08,2,1,1,3,2,7,6,7,4,2,2,North
3302,571,1,15,1,0,225,0,t_dIXfkChkFNApwZRXY6wwa.png,2021,12,52.30832628,4.641129278,-50.595,-75,15,jLgve1x-xAJzpeLz23LObga.png,2021,12,52.28970292,4.667644598,39.572,2,1,1,3,2,7,6,7,4,2,2,North
3303,571,1,15,1,0,-225,15,a4eJ9t48tgQfrubA4FYS3Aa.png,2021,4,52.40677292,5.286122494,-36.146,225,0,zwxG1SC64UGCyALXxJFvBQa.png,2021,11,52.38323101,4.803103084,85.716,2,1,1,3,2,7,6,7,4,2,2,North
3304,571,2,15,1,0,-75,15,ds9fKnBeI8MgPiDfyNSJQwa.png,2022,2,52.30236351,4.964724902,59.477,-225,0,-hCrOD2eXVxEUPdL4Lqj1gb.png,2021,3,51.48734743,3.602750776,107.276,2,1,1,3,2,7,6,7,4,2,2,North
3305,571,1,15,1,0,225,5,NJwGiAdORuFjNNziDzub6ga.png,2020,8,52.30878269,5.618633786,-7.988,-150,-5,Eu7dPE4piQKBspQMpWP82ga.png,2019,3,52.62513961,6.040052488,72.825,2,1,1,3,2,7,6,7,4,2,2,North
3306,571,1,15,1,0,225,-5,I3UjaYToqM07GdnlBu1pYwa.png,2019,4,52.00844849,5.673832713,77.951,75,5,2L8HFOWEkTPXhGzEehJisQa.png,2021,9,51.92211899,6.357823627,79.36,2,1,1,3,2,7,6,7,4,2,2,North
3307,571,2,15,1,0,-225,-10,3CLbfn0RoY-2WSXQdd_gvQa.png,2021,9,51.53576096,4.62602563,75.436,0,-5,MlN-TY2YULUfvLvMaIqV7wa.png,2019,6,52.39984773,4.940491379,-59.128,2,1,1,3,2,7,6,7,4,2,2,North
3308,571,1,15,1,0,-150,10,lsYHmyGKQto9SAaSB7mPNga.png,2022,3,52.21057547,6.857197459,-19.1,225,0,bQvDZl8bUCbVGkXUprBajQa.png,2021,4,52.4568317,5.034513278,-53.9,2,1,1,3,2,7,6,7,4,2,2,North
3309,571,2,15,1,0,150,0,vP7aCJNUcEHqEOYz2ATkBwb.png,2020,8,53.20733066,5.836483911,182.637,225,-10,CtfzimgODzVpOVlz0R3stwa.png,2022,5,52.31019129,4.984898844,60.134,2,1,1,3,2,7,6,7,4,2,2,North
3310,571,2,15,1,0,75,15,1_KvkFLyKyp3x67oJ_IL5wb.png,2021,8,51.1973801,6.025865054,193.961,-225,-10,XUAw_YFdpPKVsJG5qGFcKQb.png,2019,4,51.24685061,5.690041985,153.18,2,1,1,3,2,7,6,7,4,2,2,North
3311,571,1,15,1,0,75,0,FKycUhkrzwYTXctvBthJqAb.png,2019,3,51.85785363,5.868775103,148.282,-225,10,wYiIUe9ct5hpnacsxvY09Qa.png,2021,3,52.38052591,4.891034474,23.194,2,1,1,3,2,7,6,7,4,2,2,North
3312,571,2,15,1,0,225,10,iL-ZrNkB-tFHEeahWffPPwa.png,2020,10,52.71645037,5.278233987,-1.67,-150,15,PvGaV-1h9z9PrsiX6q9kVgb.png,2020,9,50.96972086,5.830736894,121.69,2,1,1,3,2,7,6,7,4,2,2,North
3313,571,1,15,1,0,75,0,cS2pRSNjqrQdKhEa31Dr4Aa.png,2021,9,51.64457821,5.273164371,4.348,-150,15,umoxwwIR48glY47dYmKL_Qa.png,2019,5,50.78145661,5.855640632,89.554,2,1,1,3,2,7,6,7,4,2,2,North
3314,571,2,15,1,0,-225,15,4-S_JJMuwiDMWfckGBeKPQb.png,2020,6,51.46292073,5.463066673,233.126,-75,0,a41NUhz-jxa1zdhm2yOWkwa.png,2021,9,50.98333885,5.823244167,-36.577,2,1,1,3,2,7,6,7,4,2,2,North
3315,571,2,15,1,0,225,-5,Szb9Z15NZ0NrCvgOckkivAa.png,2021,3,51.49261635,3.592080097,58.56,-225,-10,YHyFjr65pnKIwG9QMiBskAa.png,2021,11,52.21689199,6.915941157,69.618,2,1,1,3,2,7,6,7,4,2,2,North
3316,561,2,14,1,0,150,10,mrWo6L4jsCpEqjCN_I-doAb.png,2021,12,51.91224299,4.378900375,266.9,-75,-10,H6ZIsLLybf98YEjKCMT8Hwb.png,2021,7,51.45358883,5.460348566,120.422,2,2,4,3,5,10,7,7,3,2,3,West
3317,561,1,14,1,0,-225,15,mwq-QSW2wDlcQc5eOvUpbQb.png,2021,6,51.55768258,4.591608827,242.812,0,10,G4u_fUzcO0_Rr9KzQ0E2_Aa.png,2021,12,52.28552823,4.662892463,40.168,2,2,4,3,5,10,7,7,3,2,3,West
3318,561,2,14,1,0,75,10,15cz4fmnuqc6VBgBZx8Fwga.png,2022,4,51.49904779,5.370477642,-46.284,150,-10,xJW9uY4D0N48NSRH5HJsvAb.png,2022,5,52.40687811,5.288740494,232.315,2,2,4,3,5,10,7,7,3,2,3,West
3319,561,1,14,0,1,-225,15,wqM3bB-9gY05vz3M919YZwb.png,2021,8,52.37374183,4.811492935,187.86,0,-10,N2F9mo6zsIiMoSCI5mg28ga.png,2020,7,52.4348278,4.664529836,29.095,2,2,4,3,5,10,7,7,3,2,3,West
3320,561,2,14,0,1,75,10,ByDlOg5LS4FZ8dTOxDtxyQb.png,2019,4,52.38521982,4.918026346,136.836,225,5,9tV0N42n7LHf-xaBxDj2zQa.png,2020,11,52.33062795,4.934647838,89.187,2,2,4,3,5,10,7,7,3,2,3,West
3321,561,1,14,0,1,225,-5,gdy_vCXvWOYUwxZ6wWSyGwa.png,2022,4,52.35427068,5.144577046,-27.394,-225,10,3fC4nGBLVoUeKs5jE2w8RAb.png,2022,3,51.49667598,3.618398756,212.199,2,2,4,3,5,10,7,7,3,2,3,West
3322,561,2,14,0,1,75,15,qsC-G0b8XMWGbJCZFLHy3wb.png,2019,4,51.90350735,4.902435252,158.922,-225,5,a9luK9jcfm_TAFJDsNsr5Qb.png,2020,11,52.95698785,4.744160347,134.89,2,2,4,3,5,10,7,7,3,2,3,West
3323,561,1,14,0,1,-150,5,45NY-sWwZ5dMi7DN6Hu6CQa.png,2019,6,52.39096271,4.909272021,3.647,0,15,k4GHA0oN_tLPGHF5XvYRmwb.png,2021,3,51.50499444,3.607945411,211.287,2,2,4,3,5,10,7,7,3,2,3,West
3324,561,2,14,0,1,225,-10,tShj5oAdm3RYvyyCNFqdTAa.png,2019,4,52.39887023,4.918395563,-28.314,-150,15,tRgQj9peUH9TVY1tXfliuQa.png,2020,8,53.2111972,5.785360089,-27.461,2,2,4,3,5,10,7,7,3,2,3,West
3325,561,2,14,0,1,75,5,LOcpavLd2iIxKzOFfd-zMgb.png,2021,8,52.3101914,4.984946282,240.134,-150,0,cDZLjS52XAowcuqb742Uvgb.png,2020,7,52.30795242,4.953964183,239.133,2,2,4,3,5,10,7,7,3,2,3,West
3326,561,1,14,0,1,0,-5,Z-0gfzlKecilZHs1K5g7oAa.png,2021,9,52.70934646,4.989450203,18.565,150,10,2hT2zrG1tPzyAQ0JbcsXiwb.png,2021,8,52.38592468,4.886642135,92.706,2,2,4,3,5,10,7,7,3,2,3,West
3327,561,2,14,1,0,150,10,U7Baqnv2G4imziwMJ--CnQa.png,2019,4,51.75744959,5.133753313,73.788,-75,5,5m0nWmuEmZtmYCGVIYA39gb.png,2022,5,52.12687297,6.440806527,222.224,2,2,4,3,5,10,7,7,3,2,3,West
3328,561,1,14,1,0,-225,15,_G8vAxksRPwMXNZhBzdr0ga.png,2021,3,52.39129303,4.885134318,-75.575,75,0,YV2u_NWhAlUy1pp33UA-kga.png,2019,3,52.7114567,4.690077427,29.935,2,2,4,3,5,10,7,7,3,2,3,West
3329,561,2,14,1,0,225,10,jT9Qbe8TKvSYKDgTWyZBAAb.png,2019,4,52.24224086,4.563527471,237.421,0,5,395RajSEQz-VLn50DM905wb.png,2020,9,52.37110597,4.881706334,245.616,2,2,4,3,5,10,7,7,3,2,3,West
3330,589,2,14,1,0,-150,0,f1ab2LJ582GWp7ACNnnClwb.png,2021,12,52.29964434,4.659134289,213.579,75,-5,GokHEL5pFMDGrQSodLsoUQa.png,2021,3,52.21806186,5.125174667,-43.848,2,1,3,2,5,7,8,6,3,3,2,East
3331,589,2,14,1,0,0,15,elfQtaU7sNkhxF9bMrfmmQb.png,2021,9,52.33959316,5.194186569,239.967,75,-5,KEM6uj-qA_lXr8_GInd7aAb.png,2022,3,52.28170509,5.953750176,181.132,2,1,3,2,5,7,8,6,3,3,2,East
3332,589,2,14,1,0,-150,15,odWh9kkTj7zDaMydqs909Aa.png,2020,11,52.9555112,4.766119022,-69.933,0,0,etUSKpKOQGqDn3cC5nNbwQb.png,2022,3,52.21542255,6.904903096,262.986,2,1,3,2,5,7,8,6,3,3,2,East
3333,589,2,14,1,0,-75,0,m80sCqTZqkjp4sQ29DSPhgb.png,2020,8,51.49023265,5.455473513,190.146,0,15,si4bcJOp6yFeEHUtyR2Plgb.png,2022,5,52.67616879,4.708701814,148.772,2,1,3,2,5,7,8,6,3,3,2,East
3334,589,2,14,1,0,150,10,Z-_7D5ouYXqCuWW6Gg5a-gb.png,2021,8,52.20291424,6.802130094,108.046,75,-5,Jth6RZRVCXONJ1-of0CrDQb.png,2021,6,52.8249926,6.139088938,120.664,2,1,3,2,5,7,8,6,3,3,2,East
3335,589,2,14,1,0,225,0,NWpM5axFr9gt39PGx5ffjAa.png,2021,8,52.38861458,4.880019571,62.085,75,15,LIoMtGcflS7K2KpppYBFWQb.png,2020,12,52.22879521,6.893708449,178.0,2,1,3,2,5,7,8,6,3,3,2,East
3336,589,2,14,1,0,-150,5,MlkHzLF9kKq9XWinoKtZogb.png,2019,3,52.37568566,4.615803587,107.251,-225,10,EELqfPIYWcDM5Y4wsWts4wb.png,2021,7,51.45817753,5.495540552,111.239,2,1,3,2,5,7,8,6,3,3,2,East
3337,589,2,14,1,0,-150,0,DRc2XX4ozY_x1spX8QzIegb.png,2022,4,52.73316046,5.019518658,167.605,-225,10,0kNjIEizfA_BgZGgqIbVBAb.png,2020,11,51.91537522,4.561782223,264.708,2,1,3,2,5,7,8,6,3,3,2,East
3338,589,2,14,1,0,150,10,OSOP6dmjP7zpnD_3ZKS48gb.png,2021,6,53.04904034,5.893620228,146.854,-75,5,XiCbxORc8cOEPNtj8o_QFQb.png,2019,5,52.03860182,4.310702569,239.853,2,1,3,2,5,7,8,6,3,3,2,East
3339,589,2,14,1,0,225,10,pDvYQeYxzDcvDkGyiIvL_wb.png,2021,3,51.92214107,4.622214364,91.913,150,15,IDMcEQNS0N3x5UZq8dUDMga.png,2019,6,52.36643507,4.903807439,-19.441,2,1,3,2,5,7,8,6,3,3,2,East
3340,589,2,14,1,0,150,15,oZJSx4vlEujCDqNR04ybQwb.png,2021,7,52.35956076,4.927662199,151.441,75,0,ZGwWqFHvxlMdOUApw3MCDgb.png,2021,4,51.85675643,4.53404458,180.632,2,1,3,2,5,7,8,6,3,3,2,East
3341,589,2,14,1,0,0,10,MfW7J-GUuxmlbs43IlNKpAb.png,2019,6,52.35331284,4.916508215,128.202,75,-5,M2cG-VoTMDU2EwfbsKKnnQa.png,2021,9,52.20459234,6.969616199,23.234,2,1,3,2,5,7,8,6,3,3,2,East
3342,589,2,14,1,0,0,5,8XIf5ZFO5yzlsml0T-k_Qga.png,2019,5,51.16203259,6.008687602,71.732,-150,0,BjktAq-L6lL79TreqYAelgb.png,2021,8,52.22070473,5.13862486,185.422,2,1,3,2,5,7,8,6,3,3,2,East
3343,589,2,14,1,0,-225,15,1Eku0cS4aXaXqM66H3hE8wb.png,2021,3,52.16532548,6.239521726,142.761,-150,5,kdtD6JMEh3LI6fJA6GHCTAa.png,2021,3,52.26781176,5.704225002,-0.337,2,1,3,2,5,7,8,6,3,3,2,East
3344,582,2,14,1,0,0,15,XNFCr68S4TCMZ857q7ao3gb.png,2019,3,51.870712,5.739662076,112.739,-150,10,gdEf54pX2heJ0cZUBChF-wa.png,2022,4,51.2785919,5.575071275,5.935,4,1,4,5,6,8,6,3,4,2,2,South
3345,582,2,14,1,0,-225,-15,TR4eIjS4uVavYDBjEKH_2Qa.png,2021,3,51.44796748,5.475323251,70.876,150,-5,rKymBDVAijacR95D4PmZHwa.png,2022,2,52.38592118,4.732545436,8.948,4,1,4,5,6,8,6,3,4,2,2,South
3346,582,2,14,0,1,75,15,UhBwm_HxJJ74H-az9lcu0Qa.png,2020,9,51.49551972,5.376539411,9.881,-75,-10,GDzG2y8ACUjKkTlwL5WTjwa.png,2021,4,51.84957472,4.540610404,-11.667,4,1,4,5,6,8,6,3,4,2,2,South
3347,582,2,14,1,0,150,-5,cd2we_jEb98W8C10gOm9pQb.png,2021,9,53.04634725,5.891161448,165.675,75,-15,VsyP6taVts48aos0wGlMOAa.png,2021,1,51.47770166,3.957436231,31.902,4,1,4,5,6,8,6,3,4,2,2,South
3348,582,2,14,0,1,0,0,tLzOlrsyTBcK5LJBVaZn2Qb.png,2019,6,52.32300049,4.857539749,268.357,-225,5,P-mP7pFeUbkwx5eHXu_6JAa.png,2020,7,52.26435831,4.752051036,-30.482,4,1,4,5,6,8,6,3,4,2,2,South
3349,582,1,14,0,1,-150,5,iPjS5aP3x_msQhDSuxMnywa.png,2020,7,53.3057131,6.468281092,63.31,-75,15,-8BaFtFQHWreJB4ZVL8v-Qb.png,2021,6,52.57319976,6.293386604,155.197,4,1,4,5,6,8,6,3,4,2,2,South
3350,582,1,14,0,1,-225,-15,ijPnh2Lh3ETKTOpNs-toOAa.png,2021,1,52.05229333,5.242293379,19.638,0,-5,p8YKn6wbUlUM8auTbGXIzwa.png,2021,3,51.51443461,3.624900896,-16.601,4,1,4,5,6,8,6,3,4,2,2,South
3351,582,1,14,1,0,0,-10,1KH3YOssV2qHDaovxSppCQb.png,2022,5,52.0531032,6.105237624,103.024,150,0,3ag5g5xv8xCGHicjkd71ywb.png,2021,3,52.42559668,4.910916117,115.637,4,1,4,5,6,8,6,3,4,2,2,South
3352,582,1,14,1,0,0,-10,03-qb2LodIXGhJb3SOYsawa.png,2021,3,52.12406047,6.229498819,-76.664,75,15,XZQ1Nj90xBWLjUONTpPcfga.png,2021,12,52.29520299,4.688279778,10.983,4,1,4,5,6,8,6,3,4,2,2,South
3353,582,1,14,1,0,-150,-10,DYqgmuYpq94JEFbqMMg2yAa.png,2019,6,52.35430743,4.931581487,-44.562,0,5,odLKMG95EGFtwgCyG9cXPAa.png,2019,5,53.201966,6.180609207,66.484,4,1,4,5,6,8,6,3,4,2,2,South
